text_clean,label_bin
demasiado pequeño es casi de bolsillo,Positivo
buena relación calidad precio pero cuesta un poco borrarlo,Positivo
no me ha gustado que de noche cuando te mide el pulso se enciende y me despierta,Positivo
logística más que horrorosa,Negativo
corrijo mi opinión anteriorla cámara se vuele locaen mi caso con una ar iii,Positivo
que es muy fino y no se aguanta en el parabrisas y me cobran los portes de cambio y me lo quede pero no estoy contenta,Negativo
demasiado suaves se deforman las cerdas más rápido que los convencionales,Positivo
está muy bien lo único que no va muy rápido pero parece efectiva,Positivo
todo maravilloso hasta q instalando las barras transversales una de ellas se partió por la mitad menos mal no se partió con una botella de vino encima quiero saber cómo hacer para q me envíen una barra intenté pegarla con cola pero prefiero no arriesgarme además que fue instalándola,Negativo
es el de siempre sirve para todo,Positivo
hojas de fieltro tamaño similar al a ningún color repetido es un fieltro de grosor fino pero de gran rigidez lo empleamos para la confección de libros para niños por lo que hay que cortarlo y moldearlo muchas veces tanto con tijeras como con escáner de corte para ambos se puede emplear perfectamente buen vendedor rápido y todo en perfecto estado además cuando lo compramos no pensabamos que vendría con hilo y tijeras recomendable,Positivo
el material está bien pero pierde el color solo con el desgaste de meterlo en el bolsillo aparte en la entrada del cargador la silicona es gruesa y algunos cargadores no encajan bien no me ha gustado mucho,Negativo
pedido normal envío rápido está bien y termino contenta aunque decidí adelantarme y la puse antes en un centro comercial,Positivo
solicito que me envien la pieza que falta o lo devolvere ya que viene incompleto le falta la pieza que se ajusta a la pared para asi ajustar el toallero a ella envio una foto para que vean que pieza es la que falta si en dos dias no tengo respuesta lo devuelvo,Negativo
las hojas son muy grandes pensé que eran hojitas pequeñas me los pondré igualmente,Positivo
no llegaron y los quería para reyes,Negativo
era lo que esperaba,Positivo
se acopla estupendamente al garmin una vez que se quitan las dos elementos que están a ambos lados del reloj,Positivo
es un tejido poroso y acumula el polvo en el al abrir la cremallera te cae el polvo encima o la corriente de aire que se forma al abrir la puerta de la casa hace que el polvo se introduzca en la casa no sirve para lo que publica,Negativo
fue un regalo facil de montar le encantó,Positivo
las instrucciones son incompletas en relación a los controles en la placa según la usas va dando diferente información que no se entiende la máquina de momento bien,Negativo
producto muy bueno salvo por lo excesivamente lento que resulta el sistema operativo del mismo no lo uso porque resulta un autentico infierno manejarse con el,Negativo
esta en perfecto estado llego super rápido,Positivo
la terminación del aparato es buena la eficiencia del sistema no es la que se espera milagros los mínimos dependerá de la persona y de la ansiedad que tenga creo que con estas cosas hay que tener un poco de fe,Positivo
fácil de montar bonito y ligero lo único malo es que se para de vez en cuando y le cuesta arrancar,Positivo
fatal no me llegaron estoy esperando un reembolso pero no me ha llegado las necesitaba y espere todo lo posible,Negativo
no pude llegar a verlo funcionar porque no se disparó nos quedamos sin fiesta eso no quiere decir que no funcionen otros el aparato pintaba bien pero a mi no me sirvió la sopresa,Negativo
cumplió mis expectativas,Positivo
precioso fácil de pegar y despegar volvería a comprarlo,Positivo
hola al terminar de llenar las piscinaa empezado a perder agua tiene una rotura de unos cm justo en la costuracomo puedo solucionarlo la compre este mes y tengo llena la piscina,Negativo
vienen pegatinas pero no me ha gustado mucho el producto se ve bien y hace si función pero es fino y cuesta fijarlo,Positivo
buen teléfono pero ha tardado poco más de año en averiarse la pantalla devuelta al sat y a esperar semanas al de mi mujer le pasó a los meses de comprarlo,Positivo
el pedido nunca llego cambie de vendedor,Negativo
lo compré por recomendación y la verdad cada vez que lo tomo me siento más activa y con energía el sabor no me gusta mucho pero lo tomo con un shot con un poquito de leche,Positivo
espero que pese bien por lo menos siempre es el mismo peso cuando repito simple no ocupa no me quejo,Positivo
facilita dibujar y calcar,Positivo
en su momento enviamos un mail al proveedor para ver si podía enviarlo antes pero ni siquiera cumplieron la fecha de entrega llego un día más tarde de la fecha y ya no pudimos utilizarlo,Negativo
cumple su cometido perfectamente se adapta muy bien al ipad pero hay que tener suerte con el producto que te llega en mi caso no es azul turquesa como parece en la fotografía sino azul clarito pálido también llego con algunos imperfectos como si se hubiese dado algo golpe,Positivo
me llego en perfecto estado y aunque los titulos de la caja vienen en inglés no pasa nada porque el librito que trae son dibujos de instrucciones de montaje adecuado para niños que ya sepan algo de robótica,Positivo
he cogido una talla más grande y me ha quedado estupendo la goma por debajo de los cojines es muy efectiva para que quede ajustada el color marrón chocolate es bonito contenta con la compra,Positivo
funciona va muy bien para la rosácea,Positivo
se los regalaron a mi hijo y le van genial son robustos y de calidad,Positivo
lo compré por ser sony pero la calidad de sonido me parece pésima ni siquiera se oyen los graves solo agudos y medios a los min acabé harto,Negativo
hace su función aunque ya los he visto mejores,Positivo
el producto de más mala calidad que he comprado en mi vida,Negativo
super bien puedes dejar el secador las planchas y los cepillos lo único malo q hay q taladrarlo a la pared y hacer agujeros por lo demás genial,Positivo
tiene suavidad y se adapta bien al colchón cómodo ya es el colchón no necesito q el protector lo sea pero ni por asomo absorbe la humedad y mucho menos es impermeable se queda humedecido y absorbe todos los olores aunque tengas todo el día ventilando,Negativo
es muy pequeña y practica la caja es muy mona tipo smartphone mi bañera es cuadrada de lineas rectas y queda perfectamente encajada,Positivo
tengo un problema con el transmisor hasta hace unos días funcionaba perfectamente pero desde ayer se desconectó y no soy capaz de volverlo a sincronizar no puedo probar con otro porque no lo tengo accesible no he tocado nada me gustaría saber si me pueden ayudar porque estoy muy contento con el muchas gracias,Positivo
cumple totalmente su función y no he dejado de usarla últimamente además por el precio que tiene vale mucho la pena,Positivo
el mejor móvil que he tenido hasta la fecha las fotos son de buenisima calidad,Positivo
el dvd está intacto me queda probarlo es para colección el paquete está roto y le han pasado cinta transparente por encima el transporte muy mal,Negativo
guantes para verano buena calidad y bonitos la talla yo uso la l y perfecta lo recomiendo eso si protecciones solo una pequeña almohadilla encima de los nudillos pero perfecto para moteros de clásicas o café facer y scooter si quietes unos guantes frescos muy cómodos lo recomiendo yo no lo creía pero es cierto,Positivo
el producto es nuevo original y todo embalaje y fecha de entrega perfecto,Positivo
en seco funcionan bastante bien pero para hacer ejercicio con ellos no valen les afecta hasta el sudor no digamos si llueve en ese caso los puedes tirar no es algo que deba sorprender porque se aprecia que la pastilla de los mandos no sólo no es estanca sino que se aprecia una enorme ranura por donde se puede apreciar la luz de los led interiores,Negativo
me va muy bien me gustó es pequeño y cumple,Positivo
para el precio que tiene está bien le falta algo de memoria lo más asombroso es el buen sonido,Positivo
playmobil nunca defrauda y ésta referencia nos gusta especialmente por su temática el dinosaurio muy bonito el coche con colores vivos también nos gustó mucho trae además un árbol y dos dinos más pequeños estamos encantados,Positivo
no lo he acabado esperaba otra cosa para la fama que tiene se me hacía pesado de leer pretende marearse como novela pero da la sensación de que simplemente ha escrito sus reflexiones y es muy muy básico las ideas que plasma están bien pero solo se limita a decir lo que debemos hacer sin dar ni una pista de cómo lograrlo,Negativo
lo unico la imagen da a lugar a equivocación porque es una caja aunque en la descripción lo indica,Positivo
excelente para trabajos caseros,Positivo
encajar perfectamente en un hueco que tenía en la cocina y me permite almacenar y ordenar los platos vasos una vez fregados recomendable,Positivo
nunca mas volvere a comprar en amazonme han engañado las dos ultimas veces,Negativo
magnifica la funda versátil pero no para el teclado pues el imán que tiene no sujeta con suficiente fuerza el teclado y al cerrarla golpea el ipad el teclado perfecto,Positivo
pues me a gustado en jeneral no lo e podido poner faltaba el pegamento,Positivo
me esperaba realmente más eficacia son muy suaves al tacto pero no rascan tanto como me esperaba y por lo tanto no quitan toda la suciedad y tengo que terminar con los estropajos de toda la vida,Negativo
su lectura se me ha hecho muy amena lo he acabado hoy y voy a empezar el de la guerra civil española del mismo autor,Positivo
lo pedí en azul y me llegó en verde color que ni siquiera dan para elegir,Negativo
tiene teclas para todo muy funcional su touchpad de momento va muy bien y la retroiluminación es buena su batería me dura bastante lo único es que lo hacía más grande por las fotos y es muy pequeño pero muvho es casi como un smartphone jaja pero para lo que lo necesito de momento me va bien,Positivo
tiene garantía lo compré hace meses y al principio funcionaba bien pero ahora solo se oye por un casco,Negativo
la funda es bonita pero el sistema de la tapa es poco funcional además el enganche para cinturón llegó roto,Negativo
no de muy buena calidad pero suficientemente útiles recomendable por este precio y de colores variados para repartir entre tus amigos,Positivo
mi marido es un fan de heisenberg así que cuando vi esta frikada supe que era para él es de buena calidad las gafas son de quita y pon lo cual es un coñazo cuando le limpiamos el polvo pero bueno le da más realismo ah además el mono es fosforito,Positivo
corta bien dudo que para un perro de pelo fuerte sirva,Negativo
perfecto falta el cable de audio pero solucionado con el vendedor larga duración bateria se escucha muy bien compraré otro para regalar,Positivo
cuando empecé a leerlo me esperaba que fuera algo más realista y menos ficticio el final es malo malo malo en mi opinión claro está,Positivo
para ser amazons choice el envío es deplorable un mes y aún no me ha llegado,Negativo
está bien pero por los bordes no ajusta,Positivo
lo compré para mi madre persona mayor y está encantada la parece muy alegre y muy cómodoporque está a la altura ideal para sentarse es decir más alto que un sofá y no se hunde lo ha puesto en una galería acristalada y está feliz,Positivo
demasiado pequeños tuve que usarlos retirando las protecciones de plástico que llevan porque sino no cabía la madera de la repisa por ese precio los he visto mas consistentes en tiendas de bricolaje,Negativo
bien más o menos lo q esperaba,Positivo
pésimo resultado al momento se quedó bloqueada la aguja en la cortina teniendo que forzar la aguja para no romper la cortina,Negativo
solamente quita algunas arrugas y pesa tanto o más que una plancha para quitar las arrugas de la ropa la mejor opción sigue siendo la plancha tradicional por lo menos de momento es demasiado grande para viajes,Negativo
el producto no tiene las mismas dimensiones que la pantalla el plástico de serie esta puesto y se puede apreciar que es más ancho que el vidrio templado,Negativo
difícil de llevarse estropea con facilidadincomodo,Negativo
lo he devuelto demasiado flojo,Negativo
no los he recibido después de un mes de espera espero que se resuelva pronto el problema y me lo entreguen,Negativo
merece la pena un cepillo dental de calidad a un buen precio lo recomiendo a todosla salud dental es fundamental,Positivo
nada digno de reseñar es la heramienta que es y nada mas,Positivo
se rompen muy fácilmente,Negativo
la compré para que mi bebé de meses estuviese cómodo para empezar a gatear y ha sido una decisión muy acertada le encanta y a mi también la aconsejo totalmente,Positivo
compré la cabeza de la nancy como regalo a una niña de años y tras un mes sigue toda de una pieza no suelta mechones de pelos y es muy facil de limpiar incluso rotulador y ceras,Positivo
cuando los cuchillos están muy desfilado no es muy efectivo pero con los que sólo necesitan un retoque va perfecto,Positivo
el producto viene defectuoso porque viene marcado en la parte de fuera con los accesorios que trae y muy dañado el artículo es muy satifactorio,Positivo
son preciosos ideales para una habitación infantil cambiaré los pomos a una cómoda y la haré rejuvenecer como nueva quedará,Positivo
er un regalo se ve bien y tiene un precio muy competitivo no tiene nada para que funcione mal y como era una petición pue nada que objetar,Positivo
un producto simple pero muy divertido la calidad es la esperada,Positivo
llevamos usándolo meses y estamos contentos la calidad de la imagen es buena la visión nocturna está muy bien y el sonido también las nanas y cualquier ruidito del bebé se escuchan perfectamente de momento la batería está durando mucho por otro lado el micrófono no nos convence pq no se escucha muy bien si el piso es grande y hay varias habitaciones entre por medio pierde la señal a ratos le falta una pinza u otro tipo de accesorio para sujetar la cámara a la cuna o a una estantería por ejemplo lo hemos tenido que comprar a parte,Positivo
excelemte adhesión sobre las ruedas y perfecto sellado muy facil instalación el pedido llegó al dia siguiente antes de la llegada estimada,Positivo
llevo usándolo unos meses y no veo resultado,Negativo
pues mi opinión es pésima a poco de un mes de uso dejó de funcionar cuando funcionó todo muy bien pero creo que habrá sido usado unas seis veces hasta que dejó de funcionar,Negativo
huele bastante lo utilizo en el humidificador,Positivo
faltaba una pieza una base de los cajones inferiores,Negativo
me funcionó las primeras veces ahora ha dejado de funcionar no merece la pena además al resetear el cartucho se quedó inutilizable y tenía bastante tinta,Negativo
son gruesos y calentitos ya se sabe que llevando guantes molesta para hacer algo con las manos los recomiendo por su tacto y calor,Positivo
pues sencillamente no hace su trabajo lleva unas cuantas semanas en el exterior de casa y aún no se ha encargado de ningún mosquito ni uno solo polillas mosquitas y miles de otros tipos de insectos sí han caído en la trampa ni moscas ni mosquitos ni avispas que son las que molestan todas esas campan a sus anchas con dos dispositivos de estos puestos a m el uno del otro eso sí no hace ningún ruido una lástima que no haga el trabajo para el que se compró,Negativo
comprado hace menos de dos meses y se ha roto cumplía su función correctamente pero no contaba que fuera a partirse,Negativo
muy buena calidad esta es la secunda que comprómisma talla de la negra pero esta viene mas grande gracias,Positivo
la batería no vale para el xioami redmi note como se indica aquí estoy esperando a que el vendedor me devuelva el dinero ya os diré que me dice,Negativo
el cristal queda bien puesto y es facil ponerlopero queda un poco de los bordes de la pantalla sin cubrir,Positivo
vale es barato pero la silicona se ve de muy mala calidad,Negativo
lo compre a muy buen precio nada más que añadir ya que es es una referencia común y no hay diferencia entre marcas,Positivo
estaba estropeada y lo descubrí en pleno viaje se me había pasado el plazo para devolverlo creo que para estas cosas deberían de ampliarlo,Negativo
es la primera sarten para hacer castañas que veo y pruebo pero se ve resistente y cumple con su objetivo,Positivo
funciona a la perfección tiene la distribución de xbox y conecta con el receptor inalámbrico de xbox como contra viene sin ningún accesorio y el embalaje deja lo suyo que desear recomedable,Positivo
muy exacto y preciso,Positivo
el producto esta muy bien en cuanto a diseño pero el mando de regular el agua esta al revés es decir si quieres agua caliente tienes que abrir el grifo en el sentido contrario al menos y si quieres agua fría al mas cuando tiene que ser al contrario ojo que vienen mal el producto,Negativo
llego en la fecha prevista y muy bien embalado el relog funciona perfectamente y aguanta muy bien el maltrato al que lo someto volveria a comprarlo,Positivo
al colocar el movil se presionan los botones y el movil se reinicia constantemente no entiendo como una funda oficial tiene este tipo de problemas,Negativo
buen producto es lo que indican funcionan todas las linternas entrega rapida,Positivo
no está mal para su precio es toda de plástico pero cumple su cometido,Positivo
me llego un correo que decía que mrw devolvía el pedido por que había llegado deteriorado amazon me gestionó la devolución rápidamente así que por esa parte muy contenta,Negativo
de juguete han durado semanas puestos lo barato sale caro,Negativo
procurad no comprar esto a los meses de uso empezó a hacer ruidos raros el tóner y tuvo que ser reemplazado por otro ya que inexplicablemente se había estropeado el anterior que les compré no llegó a copias y este iba por el mismo camino así que lo dicho huid de él,Negativo
los compré por probar son muy monos y ecológicos pero no se pueden meter en el lavavajillas sino se estropean metí una cucharilla sin querer y se quedó toda fea no los veo prácticos,Positivo
funciona correctamente aunque el aluminio del chasis es debil y puede doblarse con facilidad,Positivo
lo compré para regalarlo de momento no he recibido ninguna queja de mi sobrina y eso que lo usa casi todos los días,Positivo
gran calidad buena relación precio valor,Positivo
bien hace su función nosotros la tenemos en el salón y genial queda muy bien,Positivo
material deveria ser algo mejor,Positivo
buen producto cumple con su función,Positivo
la compré hace algunos meses para llevar a mi gata al veterinario es amplio y al tener la tela tipo red permite que entre la luz y el aire muy cómoda cuando la llevas al hombro,Positivo
esta linterna ha resultado de lo mas divertida para los niñosla utilice para hallowen i quedaron todos encantadosfue muy divertido,Positivo
no sirve para nadano pega el móvil no cabe realmente es una compra fallida no creo que compre más de,Negativo
la funda cumple su función pero se me ha roto la cremallera a los pocos meses,Negativo
entrega rápida cartuchos originales y a buen precio,Positivo
novela entretenida pero no me ha parecido q pase de eso,Positivo
como siempre el envio llego antes de lo previstoel producto es de buena calidad y no resvalan las cosas como con otros guantesquizas tallan un poco pequeño,Positivo
es cómodo porque al tener un depósito grande te permite una limpieza bastante completa,Positivo
lo mejor poderlo sujetarlo por el anillo que tiene,Positivo
no me ha llegado la placa aún debería haber llegado hace un mes y medio,Negativo
muy útil para leer tumbado en la camase adapta perfectamente a mi ebook kindley el dibujo y el colorido es muy alegre,Positivo
batería muy cortita,Negativo
tardó una barbaridadlas instrucciones penosas para montarla entre dos personas no sabiamos como iba una vez montada va bien como todas van duras la pestañas para abatirla,Negativo
creo que son de mentira pues tengo una plaga de moscas y están puestos los dos en una casa de metros no recomiendo nada,Negativo
un buen teléfono este samsung galaxy su y más ahora que tiene un buen precio lo mejor la cámara y la pantalla lo peor la fragilidad de la pantalla y la capa de personalización de samsung que no es de lo mejor y tiene alguna ralentización y sobre todo reinicios buena compra,Positivo
material muy frágil cremalleras débiles para el uso infantil,Negativo
el proveedor no se conecto de ninguna manera no me informaron que empresa de envió aun no lo entregaron espero o lo entreguen hoy viernes o lunes me informen la hora de entrega sino que me devuelvan mi,Negativo
son exactamente tal y como indica el vendedor muy rapida la entrega los pedi un jueves y los recibi el sabado por envio ordinario,Positivo
espero que tengáis buena vista porque no se ve casi nada el trazo es un poco timo la verdad,Negativo
ha venido la grapadora pero no han venido ni grapas ni clavos tal como se indica en el producto una pena la verdad saludos,Negativo
dos semanas de uso y el tapón transparente se rompe al abrir i cerrar,Negativo
muy buen producto me ha sorprendido gratamente se adapta muy bien al movil loprotege bien de momento no le veo pegas,Positivo
instalacion compleja y las piezas con encajan muy bien,Positivo
en un principio me funcionaba sin problemas bajo windows e incluso en la rapsberry ahora justo que han pasado años ha dejado de funcionar se interrumpe la conexión cada por tres una pena,Negativo
me esperaba la nube más grande aun así a mi hijo le gusta jugar con ella,Positivo
esta bien pero mevenia con un peine menosen la foto salen dos peines y a mi me venía uno ono lo recomiendo,Negativo
está bien funciona bien cambia de luz y más cosas pero para abrirlo es un engorro se gira muy mal la tapa no tiene ningún botón ni nada siempre derramo agua de dentro al por fin conseguir abrirlo si sé esto antes de comprarlo apuesto por uno más caro,Positivo
muy buen producto mi bebe de meses lo adora tiene luces y canciones ademas es de muy buen tamaño para el,Positivo
segunda caja que me viene rota la primera fue la del assetto corsa parece que el disco esta bienaun no lo he probado amazon debería mejorar sus embalajes,Negativo
cumple su cometido correctamente fácil de montar se desplega con un solo gesto y parece de bastante calidadembalaje perfecto,Positivo
me ha gustado porque sin acero lo que menos le cuesta mucho cerrarlo pues está muy duro,Positivo
fatal porque no lo he recibido voy a tener que poner una reclamación,Negativo
ni una sola tara caja perfecta figura en buen estado envío un poco más lento de lo que me gustaría,Positivo
lo compré para guardar los edredones y mantas en verano y muy bien se organizan estupendamente,Positivo
no puedo valorar el producto compré unidades de este producto el de julio la fecha estimada de llegada era entre el y de agosto no he recibido el pedido me puse en contacto con el vendedor y aún no he recibido ninguna respuesta ni devolución del dinero ni nada,Negativo
necesitaba una envasadora para realizar pruebas de envasado y esta ha cumplido con las expectativas sobradamente si veo que tengo que envasar grandes cantidades adquiriré una de gama alta de uso profesional a un precio muy superior,Positivo
penoso lo de estos cables una semana me ha durado y ya al conectarlo no me carga lo tengo que quitar y poner como veces para que sirva no os recomiendo este producto calidad mala al cable se le empezaron a salir hilos de nylon y cobre por el enchufe al movil lo llego a saber y no los compro,Negativo
fuerte el sabor de chocolate pero está bueno,Positivo
muy buen precio pero el envio muy lento tardo bastante por lo demas todo ok,Positivo
es muy justo en cunto a tamaño,Negativo
facilidad de montaje gran capacidad de botellas,Positivo
de fácil manejo hay que instalarse una app para usarlo sonido potente y de calidad llegó en el tiempo indicado,Positivo
en general cumple su cometido y se adapta perfectamente a la palanca de cambio no le doy más estrellas porque el material del que está construido deja un fuerte olor similar al gasoil en la mano supongo y espero que sea temporal,Positivo
pues eso parece de juguete tarda mucho en secar y la calidad del material deja mucho que desear,Negativo
la pantalla se ve muy bien la interfaz para configurar video sonido etc clara y sencilla no pesa practicamente nada eso me sorprendio bastante los juegos que trae estan curiosos para echar un rato ademas de que se pueden descargar mas buena compra,Positivo
no puedo opinar el pedido no ha llegado,Negativo
no he recibido nada aún pasan días del día de entrega prevista,Negativo
era para mi hijo pero parece fuerte y resistente,Positivo
después de esperar un mes y luego otro no me ha llegado he pedido la devolución del dinero hace dos semanas y tampoco me han devuelto el dinero vaya formalidad,Negativo
lo compré porque vi que la mayoría de las opiniones eran buenas y la verdad es k es un buen producto en mi caso es para uso ocasional y de momento estoy muy contentaa mí no me hace daño saca buena cantidad y es cómodo por el precio que tiene es una ganga,Positivo
pierde el color por la vicera,Negativo
calidad no muy buena,Negativo
fatal ni pega ni cabe cn fundas ni te deja escribir casi pierdes táctil y se rompe con mirarlo como va a proteger mi pantalla,Negativo
aunque no aspira igual que un aspirador de trineo de los de toda la vida la verdad es que supone una ayuda enorme en la limpieza de la casa como pegas el que es un poco ruidoso y que la detección de obstáculos es un poco ruda y es aconsejable quitar de en medio objetos delicados,Positivo
aún no lo he recibido,Negativo
pero caro en comparacion de otras marcas,Positivo
un soporte de inox de mucha calidadno es barato pero vale lo que cuestacon los estantes regulables muy satisfecho,Positivo
es de buena calidad pero le falta mayor estabilidad ya que tiende a caerse,Positivo
no las puedo valorar por no haber llegado,Negativo
el reloj es un poco más pequeño de lo que esperaba y la cadena se abre el eslabón pero bien para su precio el regalo que más la gustó,Positivo
ha sido una buena compra y es fácil de usar,Positivo
lo tuve que devolver porque me escocían los ojos,Negativo
los colores son ideales envío muy rápido y bien empaquetado calidad flojita pensaba que serían más de algodón y suaves en lugar de finos y de fibra caros para lo que son,Negativo
nunca llegó estafa nunca devolvieron el dinero,Negativo
pensé que era en polvos y no es asi pero le doy uso de todas formas,Negativo
horrible no me llego el paquete despues de un mes esperando solicite la devolución del dinero,Negativo
mala calidad ni si quiera para un apaño telas no son lisas sino que tienen relieves y se ven en las fotos,Negativo
cumple sun función perfectamente lo único que hay que tener en cuenta es que si vais a poner una funda de silicona acoplada detrás los bordes chocarán un poco con esta protección y formará alguna burbuja que otra ya que está muy ajustada al borde,Positivo
a mi me gusta mucho y estoy contento con el producto,Positivo
la funda es correcta y se aguanta bien con un imán el problema es que al tiempo de utilizarla la anilla que era color plata se esta volviendo como un color oxidado que no me gusta debe ser del uso no me esperaba que pasara esto y es un error grave por el resto bien,Negativo
tiene mas capacidad de la que esperaba se la compre a mi pareja y me preocupaba que fuese mas pequeño pero es grande y tiene buena capacidad,Positivo
aún no he recibido el envío en principio estaba previsto que llegara el sabado como aun no lo tengo no puedo opinar,Negativo
me ha gustado mucho la tablet va muy segura,Positivo
como me han prohibido anterior comentario vuelvo a escribir llego el bote abierto y las chuches esparcidas en la caja ahora veremos si me lo vuelven a censurar,Negativo
exactamente como aparece en las fotos construcción robusta aguanta más de w y trae sujeción para que no se mueva a lo largo del adaptador al conectardesconectar cables genial y recomiendo su compra espero que mi opinión haya sido útil saludos,Positivo
era el uso que le daba el primero y segundo fueron para llevar a esterilizar a un gato de meses a esterilizar y el tercer uso fue el viernes que llevaba a mi otra gatita a esterilizar en cuanto salí del portal de casa la cremallera de la puerta se rompió y la gata se escapó no sé cómo contactar con el vendedor porque me parece increíble que haya sucedido esto mi gata perdida y el dinero a la basura,Negativo
compré este ron como regalo para alguien a quien le entusiasma no puedo valorar el producto porque no soy consumidor habitual de licores y menos de ron mi valoración la hago porque en las fotos del producto aparece con un estuche para la botella muy adecuado para un regalo y lo cierto es que se entrega sin el estuche como era para un regalo no tenia margen de tiempo para solicitar devolución pero lo hubiera hecho además unos días más tarde lo encontré en una gran superficie más barato es la primera vez que compro algo en amazon y lo que me han entregado no corresponde a lo que yo creía que estaba comprando posiblemente es mi experiencia de compra en amazon más decepcionante,Negativo
venía sin precintar y lo devolví,Positivo
a la flauta se le escapa más viento que nada y las notas casi que no suenan es pésimo por si fuese poco el do suena a malas penas casi nada lo cual es muy molesto en resumen lo mejor de la flauta es la escobilla que traía consigo con una de plástico se toca mejor esta flauta no merece la pena vayan a pedirle opinión a un experto musical,Negativo
cómo corta pelo es muy bueno pero después de año y medio con él y funcionando muy bien la batería a muerto lo cargas y en mins te quedas sin batería,Negativo
es ni más ni menos que lo que esperas una botella de calidad libre de bpa con buena estanqueidad ideal para niños pequeños,Positivo
ceden enseguida y con ello y si se utilizan los n el mar de inundan de arena inmediatamente la única solución posible es comprarse un talla menos,Negativo
el producto funciona y es compacto y resistente mi problema es que el material de la rosca no se puede soldar con estaño no agarra y si necesitas medir el vacío es dificil conseguirlo si está asegurado con una tuerca en la rosca pero he conseguido apañarlo y funciona,Positivo
no e tenido la espectativa que creia,Negativo
se ha roto el primer dia se metio el boton de encendido hacia dentro y es imposible encenderlo si no se quita la tapa de las pilasmuy mala calidad,Negativo
son preciosos tal y como salen en las imagenes a mi hija le han encantado son ideales para las casitas de muñecas pq son articulables,Positivo
muy buen libro para estudiar inglés en nivel advance,Positivo
me encantó y puesto es una pasada el papel es de buenísima calidad y la cola que pedí igual hice caso a otras opiniones y es esencial gracias,Positivo
yo no conocía nada de este tema me ha parecido una buena introducción aunque demasiado extensa he ampliado mis conocimientos y en algunos momentos he disfrutado de la lectura,Positivo
no es muy util con lápiz en ipad ya que no lo reconoce para escribir solo como puntero para marcar o seleccionar,Negativo
no tienen nada de pesoy tienes que tener un enorme cuidado porque se te cae soporte que sujeta la barra y la barra encima con las pesasmuy peligrosodeberia llevar un perfil de lado a lado que uniera los dos soportes y que se pudiera poner y quitar con un pasador,Positivo
por el precio está muy bien espero que con el tiempo pueda seguir aguantando el peso del televisor las instrucciones no son muy claras y no he podido utilizar todas las piezas y algunas faltaban,Positivo
muy cómoda y manejable pero solicitamos un reemplazo ya que nos llego sin uno de los tacos de goma de las patas,Positivo
el tejido parece bueno y es muy cómodo la marca está bordada tiene un cordón para la cintura y elásticos en los tobillos creo que la relación calidadprecio es excelente,Positivo
no m ha gustado la calidad del producto,Positivo
igual es culpa mía pero en la descripción cuando yo lo compré no ponía nada de que es para mujer sin embargo en la caja así lo indica con esto quiero decir que me pareció que ofrece poca resistencia siendo fuerte e igual radica ahí el tema no lo sé de todas formas lo dicho me parece que ofrece poca resistencia para ser fuerte igual debería poner como otros que vi después la resistencia en libras o kilos,Positivo
las dos bolsas pequeñas són muy pequeñas y realmente no sirvent casi para nada sobretodo la mas pequeña no le he podido dar utilidad asi que realmente la compra són bolsas material resistente,Positivo
la escalera en sí está bien es práctica y más o menos estable pero al sacarla del agua sorpresa oxidada y vertiendo agua negra por todo así que imaginar la gracia tanto el suelo de fuera como el agua de la piscina todo sucio entiendo q los materiales para un elemento q va a estar sumergido deberían ser inoxidables no pues éstos no lo son,Negativo
bonitas pero solo tienen la imagen por un lado,Positivo
se seca muy bien aunque hay quedar varias capas pero el resultado es bueno,Positivo
el cristal es bastante pequeño lo había leído en las críticas pero no imaginé que tanto de hecho el anterior se me rompió justo por el lateral donde no llega el protector,Negativo
se ajusta a lo descrito protección pero no para golpes fuertes ni caidas,Positivo
la calidad no esta tan bueno como el original y dentro de un ano vas a tirar pero por este precio me parece bien,Positivo
producto de baja calidad deja residuos pegados en el interior del inodoro y prácticamente no huele casi nada,Negativo
fácil instalación y perfectos para luz ambiente en terrazas o caminos exteriores para las dimensiones que tiene aportan mucha bastante luz,Positivo
es un libro curioso para escribir cosas random día a día aunque tiene más páginas en blanco de las que me esperaba,Positivo
nada mas llegar los abrí y estaban bastante espesos,Negativo
buscaba una solución para la depilación facial cuando estoy de viaje y este producto ha sido un buen acierto más cómodo y rápido que las pinzas con las que se tiene que ir pelo por pelo no había utilizado nunca nada parecido pero no tiene mucho secreto es fácil de usar y efectivo,Positivo
el borrador no está mal no es nada del otro mundo borra de forma aceptable pero por el precio que tiene está bien,Positivo
no las recomiendo dan una buena iluminación pero en mi caso alguna no funcionaba otras a los pocos días se fundieron y otras aveces parpadean recomiendo comprar otras,Negativo
al principio resultan un poco duras incluso me hicieron rozaduras cuando te acostumbras las llevas ya sin problema y quedan genial,Positivo
en un principio di una puntuación negativa por culpa de la agencia de transporte creyendo que era cosa del vendedor lo recomiendo mucho y esta a muy buen precio,Positivo
el sensor que tiene para apretar el altavoz del instrumento funciona mal por lo demás es curioso y divertido pero,Positivo
no sé cuándo cambiar las bolasnada lo indica y cambiando modalidad del chorro con agua han saltado todas las piezas de su parte superior aparentemente producto endeblea los seis días de la presión de agua que es una presión normalse abrió la alcachofasaliendo sus piezas disparadas no he sido capaz de volver a montarla producto con piezas de plástico endebles,Negativo
no me ha llegado el producto y me piden valoración francamente no lo entiendose lo dije al vendedor y no he tenido respuesta,Negativo
está que no es poco xddd,Negativo
